3SsnPorch,1stFlrSF,YearRemodAdd,BsmtUnfSF,MasVnrArea,2ndFlrSF,GarageArea,MiscVal,BsmtFullBath,ScreenPorch,TotRmsAbvGrd,OverallQual,Id,Fireplaces,LotFrontage,GarageCars,OpenPorchSF,FullBath,OverallCond,MSSubClass,KitchenAbvGr,YearBuilt,LotArea,YrSold,BsmtFinSF2,BsmtHalfBath,GrLivArea,GarageYrBlt,BsmtFinSF1,MoSold,HalfBath,EnclosedPorch,PoolArea,TotalBsmtSF,LowQualFinSF,BedroomAbvGr,WoodDeckSF,SalePrice,SaleCondition
0,740,1995,238.0,0.0,125,216.0,0,1.0,0,4,6,2555,1,62.0,1.0,0,1,8,40,1,1920,10042,2007,278.0,0.0,865,1920.0,144.0,8,0,84,0,660.0,0,2,0,173242.03730291128,Normal
0,768,1955,224.0,0.0,0,355.0,0,0.0,0,4,4,2556,1,60.0,1.0,0,1,5,20,1,1955,8172,2007,0.0,0.0,768,1959.0,544.0,7,0,196,0,768.0,0,2,0,91921.27836359292,Normal
0,864,1955,182.0,0.0,0,528.0,0,1.0,0,5,4,2557,0,60.0,2.0,0,1,5,20,1,1955,8172,2007,0.0,0.0,864,1996.0,682.0,10,0,0,0,864.0,0,3,196,98971.51340261102,Family
0,1422,1950,971.0,0.0,0,352.0,0,0.0,0,6,5,2559,0,54.0,1.0,0,1,5,30,1,1926,7223,2007,0.0,0.0,1422,1973.0,319.0,4,0,64,0,1290.0,0,3,0,111845.39217574894,Normal
0,759,2005,538.0,0.0,539,240.0,0,0.0,0,8,6,2560,1,51.0,1.0,0,2,7,50,1,1921,6821,2007,0.0,0.0,1298,1994.0,113.0,8,0,168,0,651.0,0,2,216,157074.10198116302,Normal
0,567,1995,285.0,0.0,531,216.0,0,1.0,0,5,7,2561,1,63.0,1.0,0,1,8,70,1,1930,4000,2007,0.0,0.0,1098,1930.0,246.0,6,0,0,0,531.0,0,2,0,165896.2486244291,Normal
0,851,1950,585.0,0.0,585,228.0,0,0.0,0,7,6,2562,1,53.0,1.0,0,1,7,70,1,1921,6720,2007,0.0,0.0,1436,1992.0,0.0,4,0,0,0,585.0,0,3,184,118392.72649563104,Normal
0,686,1991,686.0,0.0,775,225.0,0,0.0,0,6,6,2563,1,53.0,1.0,0,1,8,70,1,1926,7155,2007,0.0,0.0,1461,1926.0,0.0,7,0,116,0,686.0,0,3,0,176776.77711248398,Normal
0,867,1992,851.0,0.0,851,264.0,0,0.0,153,8,7,2564,1,60.0,2.0,0,2,7,70,1,1927,7230,2007,0.0,0.0,1718,1927.0,0.0,10,1,60,0,851.0,0,4,291,174925.97291770577,Normal
0,1226,1951,0.0,0.0,0,400.0,0,0.0,228,7,5,2565,1,126.0,2.0,24,1,5,20,1,1951,13108,2007,0.0,0.0,1226,1951.0,0.0,6,1,120,0,0.0,0,2,174,80750.89078722894,Normal
0,1230,2003,741.0,0.0,525,231.0,0,0.0,0,7,4,2566,1,110.0,1.0,40,2,6,50,1,1930,7810,2007,0.0,0.0,1755,1930.0,189.0,11,0,0,0,930.0,0,4,0,137183.86056038737,Normal
0,760,1950,195.0,0.0,595,528.0,0,0.0,144,5,5,2567,0,79.0,2.0,0,2,5,190,1,1941,6221,2007,0.0,0.0,1355,1966.0,533.0,10,0,0,0,728.0,0,3,0,179921.1559765935,Normal
0,529,1980,186.0,0.0,516,462.0,0,0.0,0,5,6,2570,1,24.0,2.0,0,1,6,160,1,1980,1782,2007,0.0,0.0,1045,1980.0,330.0,12,0,0,0,516.0,0,2,180,209638.35885234177,Normal
0,1020,1988,427.0,0.0,0,509.0,0,1.0,0,4,8,2572,0,35.0,2.0,0,1,5,120,1,1988,3907,2007,0.0,0.0,1020,1988.0,577.0,3,0,0,0,1004.0,0,1,135,212615.20423595607,Normal
0,2726,1986,279.0,0.0,0,691.0,0,0.0,0,6,8,2574,1,70.0,2.0,64,2,5,20,1,1986,18044,2007,0.0,0.0,2726,1986.0,0.0,8,1,169,228,279.0,0,2,216,168960.22814765573,Normal
0,720,1950,345.0,0.0,495,720.0,0,0.0,0,6,6,2575,0,50.0,2.0,0,1,7,50,1,1940,7000,2007,0.0,0.0,1215,1965.0,375.0,5,0,30,0,720.0,0,3,0,153330.36892694235,Normal
0,816,1950,816.0,0.0,0,100.0,0,0.0,0,5,5,2578,0,46.0,1.0,0,1,7,30,1,1922,3672,2007,0.0,0.0,816,1922.0,0.0,9,0,96,0,816.0,0,2,0,87162.68728268147,Normal
0,640,1950,0.0,0.0,0,256.0,0,0.0,0,4,2,2579,0,64.0,1.0,0,1,4,50,1,1939,11067,2007,0.0,0.0,845,1950.0,0.0,3,0,0,0,0.0,205,1,48,118836.69236378372,Normal
0,1073,1980,106.0,0.0,0,720.0,0,1.0,0,6,4,2581,0,65.0,2.0,444,1,6,20,1,1957,6565,2007,0.0,0.0,1073,1985.0,967.0,8,0,0,0,1073.0,0,3,0,79537.9460291192,Abnorml
86,1001,2007,100.0,0.0,0,216.0,0,0.0,0,5,5,2582,0,60.0,1.0,0,1,9,30,1,1930,6060,2007,0.0,0.0,1001,1930.0,737.0,11,0,42,0,837.0,0,2,154,174630.403191939,Normal
0,1625,2007,0.0,473.0,0,495.0,0,1.0,153,5,8,2583,1,59.0,2.0,0,2,5,120,1,2006,5568,2007,0.0,1.0,1625,2006.0,1573.0,10,0,0,0,1573.0,0,2,123,162593.1408495009,Partial
0,1392,2002,856.0,166.0,0,650.0,0,0.0,0,6,5,2585,1,80.0,3.0,49,2,5,20,1,2002,10000,2007,0.0,0.0,1392,2002.0,585.0,12,0,0,0,1441.0,0,3,168,107380.7782766372,Normal
0,1409,2002,17.0,0.0,0,576.0,0,1.0,145,4,7,2586,1,44.0,2.0,144,1,5,20,1,2002,12864,2007,0.0,0.0,1409,2002.0,1392.0,7,1,0,0,1409.0,0,1,0,138678.7284974754,Normal
0,1026,1974,46.0,0.0,0,528.0,0,1.0,0,5,6,2589,1,82.0,2.0,0,1,6,85,1,1974,8410,2007,0.0,0.0,1026,1974.0,924.0,4,0,0,0,970.0,0,2,193,149482.85777191818,Normal
0,1501,1987,552.0,352.0,0,512.0,0,1.0,0,5,7,2590,2,46.0,2.0,0,2,6,120,1,1987,4054,2007,0.0,0.0,1501,1987.0,949.0,10,0,0,0,1501.0,0,2,240,136469.8432046473,Normal
0,2279,1995,585.0,1224.0,0,461.0,0,0.0,138,7,6,2591,1,149.0,2.0,0,2,8,20,1,1958,19958,2007,0.0,0.0,2279,1958.0,0.0,7,1,0,0,585.0,0,4,274,103290.07439742982,Normal
0,1689,2007,1689.0,0.0,0,433.0,0,0.0,0,7,7,2592,0,67.0,2.0,39,2,5,20,1,2006,8368,2007,0.0,0.0,1689,2007.0,0.0,4,0,0,0,1689.0,0,3,100,142574.99187387526,Partial
0,1240,1985,970.0,0.0,0,528.0,0,0.0,0,6,7,2594,0,42.0,2.0,0,2,7,20,1,1985,10331,2007,80.0,1.0,1240,1985.0,215.0,7,0,0,0,1265.0,0,3,232,169038.8043742329,Normal
0,1922,2002,593.0,886.0,0,692.0,0,1.0,0,6,8,2596,1,80.0,3.0,64,2,5,20,1,2002,11305,2007,0.0,0.0,1922,2002.0,1329.0,4,0,0,0,1922.0,0,2,201,79758.59380007163,Normal
0,1824,2007,1824.0,242.0,0,932.0,0,0.0,108,8,10,2599,1,85.0,3.0,36,2,5,20,1,2006,12633,2007,0.0,0.0,1824,2006.0,0.0,9,0,0,0,1824.0,0,3,160,148440.85142837465,Partial
0,2034,1953,0.0,0.0,0,1041.0,0,0.0,0,9,3,2600,0,200.0,4.0,266,1,5,20,1,1953,43500,2007,0.0,0.0,2034,1953.0,0.0,6,0,0,561,0.0,0,2,483,69726.77864234522,Normal
0,936,1997,0.0,134.0,0,460.0,0,2.0,0,3,6,2601,0,62.0,2.0,40,0,5,120,1,1996,6710,2007,904.0,0.0,936,1996.0,16.0,6,1,0,0,920.0,0,0,0,252218.01922631264,Normal
0,546,1972,294.0,0.0,546,253.0,0,0.0,0,5,4,2602,0,21.0,1.0,0,1,4,160,1,1972,1504,2007,0.0,0.0,1092,1972.0,252.0,5,1,0,0,546.0,0,3,0,245310.81822878122,Normal
0,546,1976,546.0,0.0,546,286.0,0,0.0,0,6,4,2605,0,21.0,1.0,0,1,3,160,1,1976,1890,2007,0.0,0.0,1092,1976.0,0.0,4,1,0,0,546.0,0,3,0,256435.05420270562,Normal
0,1008,1977,0.0,144.0,0,678.0,0,1.0,0,4,5,2606,1,72.0,2.0,66,1,5,85,1,1977,9129,2007,0.0,0.0,1008,1977.0,923.0,7,0,0,0,923.0,0,1,201,142932.32227779925,Normal
0,1676,1994,48.0,0.0,0,672.0,0,1.0,0,6,5,2608,2,61.0,2.0,90,1,6,20,1,1977,33983,2007,0.0,0.0,1676,1977.0,1112.0,5,1,0,0,1160.0,0,3,690,213991.1943961084,Normal
0,716,1977,185.0,0.0,716,531.0,0,1.0,240,6,5,2609,1,68.0,2.0,136,1,7,60,1,1977,8286,2007,0.0,0.0,1432,1977.0,531.0,6,1,0,0,716.0,0,3,0,115294.22576681525,Normal
0,1608,1961,585.0,198.0,0,444.0,0,0.0,0,6,4,2611,0,124.0,1.0,38,1,3,20,1,1961,27697,2007,0.0,0.0,1608,1961.0,811.0,11,0,0,0,1396.0,0,3,152,120738.5008623153,Abnorml
0,816,1983,220.0,0.0,0,264.0,0,1.0,0,4,5,2613,0,65.0,1.0,0,1,7,20,1,1983,11625,2007,0.0,0.0,816,1983.0,596.0,5,0,0,0,816.0,0,2,330,130008.50089688599,Normal
0,887,1984,348.0,0.0,0,288.0,0,0.0,0,5,5,2614,0,62.0,1.0,0,1,6,20,1,1984,10447,2007,0.0,1.0,887,1984.0,516.0,12,0,0,0,864.0,0,3,140,151391.09006732702,Normal
0,1024,1956,235.0,244.0,0,313.0,0,1.0,280,5,6,2616,2,85.0,1.0,0,1,6,20,1,1956,10533,2006,0.0,0.0,1024,1956.0,773.0,8,0,0,0,1008.0,0,2,0,22411.30539208278,Normal
0,1851,1969,1851.0,434.0,0,506.0,0,0.0,0,8,7,2619,1,90.0,2.0,146,2,6,20,1,1969,11727,2006,0.0,0.0,1851,1969.0,0.0,3,0,0,0,1851.0,0,3,0,55116.04702116363,Normal
0,813,1998,113.0,0.0,712,400.0,0,1.0,0,6,6,2620,1,60.0,2.0,72,2,5,60,1,1997,8238,2006,0.0,0.0,1525,1997.0,700.0,5,1,0,0,813.0,0,3,421,167172.22487860918,Normal
0,821,1996,821.0,0.0,955,443.0,0,0.0,0,7,6,2622,1,54.0,2.0,116,2,5,60,1,1996,9783,2006,0.0,0.0,1776,1996.0,0.0,5,1,0,0,821.0,0,3,286,170892.75076013803,Normal
0,1074,2005,1074.0,216.0,990,527.0,0,0.0,0,7,8,2623,1,50.0,2.0,119,2,5,60,1,2005,13128,2006,0.0,0.0,2064,2005.0,0.0,1,1,0,0,1074.0,0,4,0,203389.7847082615,Normal
0,1700,2006,1640.0,248.0,512,773.0,0,1.0,115,9,7,2624,1,42.0,3.0,38,2,5,60,1,2005,13751,2006,0.0,0.0,2212,2006.0,60.0,5,1,0,0,1700.0,0,3,237,180581.3700119108,Partial
0,2079,1994,2062.0,0.0,608,618.0,0,0.0,0,9,8,2625,0,68.0,2.0,12,2,5,160,1,1994,13108,2006,0.0,0.0,2687,1994.0,0.0,12,1,0,0,2062.0,0,4,168,263852.1909957528,Normal
0,1204,1987,1191.0,0.0,0,461.0,0,0.0,0,5,8,2627,0,30.0,2.0,70,2,5,120,1,1987,3701,2006,0.0,0.0,1204,1987.0,0.0,8,0,0,0,1191.0,0,2,120,195102.9044251591,Normal
0,1414,2006,180.0,600.0,1384,670.0,0,1.0,0,11,9,2628,1,59.0,3.0,37,3,5,60,1,2005,16023,2006,0.0,0.0,2798,2005.0,1218.0,3,1,0,0,1398.0,0,3,182,166438.52861256897,Partial
0,1528,2006,1528.0,662.0,1862,758.0,0,0.0,0,10,10,2629,1,60.0,3.0,34,3,5,60,1,2006,18062,2006,0.0,0.0,3390,2006.0,0.0,9,1,0,0,1528.0,0,5,204,191121.5659558922,Partial
0,1102,2006,889.0,184.0,1371,675.0,0,0.0,0,11,9,2630,1,63.0,3.0,39,2,5,60,1,2006,12292,2006,0.0,0.0,2473,2006.0,205.0,7,1,0,0,1094.0,0,4,246,202552.66424007714,Partial
0,1850,2006,644.0,734.0,848,736.0,0,1.0,0,11,10,2631,1,82.0,3.0,0,2,5,60,1,2006,16052,2006,0.0,0.0,2698,2006.0,1206.0,7,1,0,0,1850.0,0,4,250,178029.717781201,Partial
0,1390,2006,1390.0,550.0,1405,660.0,0,0.0,0,10,9,2632,1,92.0,3.0,102,3,5,60,1,2005,15922,2006,0.0,0.0,2795,2005.0,0.0,1,1,0,0,1390.0,0,4,272,164460.18148580194,Partial
0,1714,2005,523.0,230.0,0,517.0,0,1.0,0,7,9,2633,1,60.0,2.0,55,2,5,120,1,2005,8147,2006,0.0,0.0,1714,2005.0,1191.0,8,0,0,0,1714.0,0,2,156,178916.56637312472,Normal
0,2000,2005,494.0,420.0,0,722.0,0,1.0,123,8,9,2634,2,90.0,3.0,102,2,5,20,1,2005,18261,2006,0.0,0.0,2000,2005.0,1416.0,9,1,0,0,1910.0,0,3,351,117503.05207653344,Normal
0,945,1978,945.0,68.0,912,482.0,0,0.0,0,8,7,2636,1,81.0,2.0,105,2,5,60,1,1978,10530,2006,0.0,0.0,1857,1978.0,0.0,7,1,0,0,945.0,0,4,400,155903.72694209218,Normal
0,960,2006,172.0,0.0,1358,541.0,0,1.0,0,8,7,2638,1,75.0,2.0,246,2,5,60,1,2005,9512,2006,0.0,0.0,2318,2005.0,788.0,6,1,0,0,960.0,0,3,0,148020.49489048123,Partial
0,1109,2000,127.0,248.0,766,485.0,0,0.0,0,8,6,2639,1,81.0,2.0,28,3,6,80,1,1975,10530,2006,0.0,0.0,1875,1975.0,548.0,6,0,0,0,675.0,0,3,48,156665.22033919394,Normal
0,1103,1974,348.0,176.0,0,462.0,0,0.0,0,6,6,2640,0,80.0,2.0,84,2,6,20,1,1974,10000,2006,0.0,0.0,1103,1974.0,755.0,6,0,0,0,1103.0,0,3,295,103428.47558373958,Normal
0,874,1971,224.0,0.0,0,576.0,0,0.0,0,5,4,2641,0,60.0,2.0,0,1,4,20,1,1971,7200,2006,620.0,1.0,874,1995.0,20.0,3,0,0,0,864.0,0,3,63,181738.73659420013,Normal
0,1419,2002,536.0,0.0,0,543.0,0,1.0,0,4,6,2642,0,26.0,2.0,68,2,5,120,1,2002,8773,2006,0.0,0.0,1419,2002.0,951.0,9,0,0,0,1487.0,0,2,196,206453.0564341694,Normal
0,525,1973,525.0,514.0,567,440.0,0,0.0,0,6,6,2643,0,24.0,2.0,0,1,5,160,1,1973,2760,2006,0.0,0.0,1092,1973.0,0.0,12,1,0,0,525.0,0,3,0,229418.8809645176,Normal
0,765,1973,363.0,200.0,600,440.0,0,0.0,0,7,5,2644,1,24.0,2.0,36,1,6,160,1,1973,2160,2006,0.0,0.0,1365,1973.0,402.0,6,1,0,0,765.0,0,3,0,214735.1108264625,Normal
0,494,1972,212.0,380.0,536,264.0,0,0.0,0,6,6,2645,0,21.0,1.0,0,1,7,160,1,1972,1890,2006,0.0,0.0,1030,1973.0,282.0,7,1,0,0,494.0,0,3,0,232059.0936536789,Normal
0,483,1972,207.0,504.0,465,264.0,0,0.0,0,5,6,2646,0,21.0,1.0,0,1,5,160,1,1972,1680,2006,0.0,0.0,948,1972.0,276.0,7,1,0,0,483.0,0,2,0,224157.716252625,Normal
0,525,1972,143.0,504.0,567,264.0,0,0.0,0,6,6,2647,0,21.0,1.0,0,1,5,160,1,1972,1680,2006,0.0,0.0,1092,1972.0,382.0,10,1,0,0,525.0,0,3,352,230491.55852520466,Normal
0,1069,1975,186.0,0.0,0,440.0,0,0.0,225,4,6,2648,1,53.0,2.0,55,2,5,120,1,1975,4043,2006,156.0,1.0,1069,1975.0,727.0,7,0,0,0,1069.0,0,2,0,148210.48484954238,Normal
0,1387,1975,462.0,0.0,0,300.0,0,1.0,0,6,5,2649,1,65.0,1.0,0,1,7,20,1,1967,7514,2006,108.0,0.0,1387,1974.0,373.0,9,0,240,0,943.0,0,3,0,102888.42086747289,Normal
0,1055,1976,443.0,0.0,0,319.0,0,1.0,0,4,7,2650,0,24.0,1.0,29,2,7,120,1,1976,2280,2006,492.0,0.0,1055,1976.0,120.0,4,0,0,0,1055.0,0,2,0,203845.65980251133,Normal
0,855,1976,785.0,0.0,601,460.0,0,0.0,0,6,6,2651,1,24.0,2.0,28,2,5,160,1,1976,2179,2006,0.0,0.0,1456,1976.0,70.0,7,1,0,0,855.0,0,3,0,224340.54244488478,Normal
0,1738,2006,369.0,215.0,851,831.0,0,1.0,0,11,9,2652,1,72.0,3.0,0,2,5,60,1,2006,16387,2006,0.0,0.0,2589,2006.0,1369.0,8,1,0,0,1738.0,0,4,0,207282.60561588407,Partial
0,1618,2004,1618.0,232.0,0,880.0,0,0.0,0,6,8,2653,1,110.0,3.0,0,2,5,20,1,2004,16163,2006,0.0,0.0,1618,2004.0,0.0,7,0,0,0,1618.0,0,2,0,141377.39881063998,Normal
0,1740,2006,1721.0,206.0,0,874.0,0,0.0,0,8,7,2654,0,108.0,3.0,43,2,5,20,1,2006,12228,2006,0.0,0.0,1740,2006.0,0.0,9,0,0,0,1721.0,0,4,0,151839.1472184658,Partial
0,1868,2005,363.0,568.0,0,1085.0,0,1.0,156,7,9,2655,1,120.0,3.0,56,2,5,20,1,2005,14780,2006,0.0,0.0,1868,2005.0,1505.0,6,0,0,0,1868.0,0,2,354,111434.55336695164,Normal
0,1117,2006,1090.0,525.0,1089,670.0,0,0.0,0,10,9,2656,1,120.0,3.0,95,2,5,60,1,2005,13975,2006,0.0,0.0,2206,2005.0,0.0,8,1,0,0,1090.0,0,4,148,162213.69714146852,Partial
0,1625,2006,316.0,385.0,466,521.0,0,1.0,0,8,9,2657,1,82.0,2.0,84,2,5,60,1,2005,9942,2006,0.0,0.0,2091,2005.0,1290.0,5,1,0,0,1606.0,0,3,194,160364.88764822483,Partial
0,1054,2006,1054.0,0.0,1335,672.0,0,0.0,0,10,8,2659,1,82.0,3.0,64,2,5,60,1,2006,10672,2006,0.0,0.0,2389,2006.0,0.0,11,1,0,0,1054.0,0,4,176,185566.9656343907,Partial
0,1544,2006,644.0,142.0,814,784.0,0,1.0,0,10,8,2660,1,82.0,3.0,34,2,5,60,1,2005,11643,2006,0.0,0.0,2358,2005.0,880.0,8,1,0,0,1524.0,0,4,120,188091.74301539361,Partial
0,1792,2006,560.0,430.0,0,925.0,0,1.0,0,6,9,2661,1,121.0,3.0,49,2,5,20,1,2005,13758,2006,0.0,0.0,1792,2005.0,1232.0,3,0,0,0,1792.0,0,2,204,123854.85738712549,Partial
0,1780,2005,397.0,674.0,0,816.0,0,1.0,0,7,9,2662,1,131.0,3.0,68,2,5,20,1,2004,14828,2006,0.0,0.0,1780,2004.0,1383.0,8,0,0,0,1780.0,0,2,144,91649.00696623325,Normal
0,1565,2005,1088.0,278.0,0,556.0,0,1.0,0,6,9,2664,1,48.0,2.0,56,2,5,120,1,2005,5911,2006,0.0,0.0,1565,2005.0,472.0,3,0,0,0,1560.0,0,2,196,190487.26159211993,Normal
0,1686,2006,663.0,518.0,0,899.0,0,1.0,0,6,9,2665,1,61.0,3.0,100,2,5,20,1,2006,7740,2006,0.0,0.0,1686,2006.0,1023.0,6,0,0,0,1686.0,0,1,266,112219.68290481716,Partial
0,1666,2006,1251.0,572.0,0,575.0,0,1.0,0,6,9,2666,1,48.0,2.0,75,2,5,120,1,2006,6373,2006,0.0,0.0,1666,2006.0,415.0,6,0,0,0,1666.0,0,2,228,173491.06399287283,Partial
0,728,2006,728.0,0.0,728,390.0,0,0.0,0,8,6,2667,1,65.0,2.0,24,2,5,60,1,2005,10237,2006,0.0,0.0,1456,2005.0,0.0,2,1,0,0,728.0,0,3,0,191070.35789230466,Partial
0,738,2006,738.0,0.0,754,440.0,0,0.0,0,8,7,2668,0,65.0,2.0,32,2,5,60,1,2006,10237,2006,0.0,0.0,1492,2006.0,0.0,9,1,0,0,738.0,0,3,0,204672.3777949512,Partial
0,1326,2006,1326.0,0.0,0,427.0,0,0.0,0,6,6,2669,0,102.0,2.0,0,2,5,20,1,2006,11660,2006,0.0,0.0,1326,2006.0,0.0,7,0,0,0,1326.0,0,3,100,138737.28263929486,Partial
0,1052,2005,1052.0,236.0,1321,632.0,0,0.0,0,9,8,2670,1,96.0,3.0,46,2,5,60,1,2004,11631,2006,0.0,0.0,2373,2004.0,0.0,6,1,0,0,1052.0,0,4,120,176408.79757617414,Partial
0,738,2006,738.0,0.0,754,440.0,0,0.0,0,8,7,2671,0,75.0,2.0,32,2,5,60,1,2006,9073,2006,0.0,0.0,1492,2006.0,0.0,10,1,0,0,738.0,0,3,100,197410.10920007527,Partial
0,1364,2006,767.0,14.0,0,437.0,0,1.0,0,6,7,2672,1,43.0,2.0,16,2,5,120,1,2006,3087,2006,0.0,0.0,1364,2006.0,453.0,11,0,0,0,1220.0,0,2,100,179067.63820385933,Partial
0,1142,2006,1126.0,14.0,0,440.0,0,0.0,0,6,7,2675,0,43.0,2.0,0,2,5,120,1,2005,3010,2006,0.0,0.0,1142,2005.0,16.0,6,0,0,0,1142.0,0,2,90,211800.9370418042,Partial
0,848,2005,848.0,0.0,750,433.0,0,0.0,0,7,7,2676,1,59.0,2.0,48,2,5,60,1,2004,9171,2006,0.0,0.0,1598,2004.0,0.0,7,1,0,0,848.0,0,3,100,188279.22351123393,Normal
0,1079,1998,253.0,242.0,897,885.0,0,1.0,0,7,8,2679,1,84.0,3.0,31,2,5,60,1,1998,9660,2006,0.0,0.0,1976,1998.0,791.0,2,1,0,0,1044.0,0,3,210,190419.3988431394,Normal
0,1205,2000,655.0,322.0,1029,768.0,0,1.0,0,7,8,2680,1,83.0,3.0,50,2,5,60,1,2000,9545,2006,0.0,0.0,2234,2000.0,505.0,6,1,0,0,1160.0,0,3,0,164227.05878710747,Normal
0,1358,1995,815.0,397.0,1368,725.0,0,0.0,0,9,8,2682,1,83.0,3.0,169,2,5,60,1,1995,10019,2006,0.0,0.0,2726,1995.0,527.0,6,1,168,0,1342.0,0,4,307,146671.82999651134,Normal
0,1933,1994,48.0,738.0,1567,959.0,0,1.0,210,11,9,2683,1,114.0,3.0,86,3,5,60,1,1993,17242,2006,1393.0,0.0,3500,1993.0,292.0,5,1,0,0,1733.0,0,4,870,198349.20610316098,Normal
0,1116,2006,1100.0,192.0,848,760.0,0,0.0,0,8,8,2686,1,75.0,2.0,70,2,5,60,1,2005,12447,2006,0.0,0.0,1964,2005.0,0.0,1,1,0,0,1100.0,0,3,200,214486.78120961785,Partial
0,1504,2006,1504.0,60.0,0,510.0,0,0.0,0,7,8,2688,0,85.0,2.0,0,2,5,20,1,2006,10936,2006,0.0,0.0,1504,2006.0,0.0,9,0,0,0,1504.0,0,3,144,153306.30381810665,Partial
0,1278,2006,1254.0,0.0,0,584.0,0,0.0,0,5,8,2689,0,72.0,2.0,60,2,5,20,1,2006,8640,2006,0.0,0.0,1278,2006.0,24.0,10,0,0,0,1278.0,0,2,0,149173.36803221703,Partial
0,2036,2006,200.0,0.0,604,792.0,0,1.0,0,11,9,2690,1,100.0,3.0,265,3,5,60,1,2006,13162,2006,0.0,0.0,2640,2006.0,1836.0,11,1,0,0,2036.0,0,3,0,131152.76250457764,Partial
0,858,2005,858.0,0.0,858,615.0,0,0.0,0,7,6,2691,0,65.0,2.0,53,2,5,60,1,2005,8125,2006,0.0,0.0,1716,2005.0,0.0,2,1,0,0,858.0,0,3,0,211241.35891616344,Normal
0,1400,2006,1400.0,118.0,0,612.0,0,0.0,0,6,7,2693,0,91.0,2.0,55,2,5,20,1,2005,11024,2006,0.0,0.0,1400,2005.0,0.0,10,0,0,0,1400.0,0,3,144,147230.0139759183,Partial
0,891,2005,891.0,172.0,795,462.0,0,0.0,0,8,7,2695,0,65.0,2.0,101,2,5,60,1,2005,7800,2006,0.0,0.0,1686,2005.0,0.0,4,1,0,0,891.0,0,3,144,186709.96178627014,Normal
0,831,2005,784.0,96.0,754,449.0,0,0.0,0,7,7,2696,0,74.0,2.0,77,2,5,60,1,2005,7632,2006,0.0,0.0,1585,2005.0,0.0,3,1,0,0,784.0,0,3,100,191985.1215815097,Normal
0,941,1998,941.0,0.0,896,688.0,0,0.0,0,7,6,2697,0,70.0,2.0,165,2,5,60,1,1997,8304,2006,0.0,0.0,1837,1997.0,0.0,7,1,0,0,941.0,0,3,150,187165.86905312538,Normal
0,844,1993,78.0,0.0,887,462.0,3000,1.0,224,7,6,2698,0,70.0,2.0,85,2,5,60,1,1992,9370,2006,0.0,0.0,1731,1992.0,758.0,10,1,0,0,836.0,0,3,307,128194.86678554118,Family
0,1398,1991,494.0,0.0,0,542.0,0,1.0,0,5,6,2699,0,50.0,2.0,46,2,5,120,1,1990,7175,2006,0.0,0.0,1398,1990.0,904.0,7,0,0,0,1398.0,0,2,0,186831.9281333238,Normal
0,1217,1991,939.0,0.0,0,484.0,0,0.0,0,5,6,2700,0,50.0,2.0,64,2,5,120,1,1991,7175,2006,0.0,0.0,1217,1991.0,278.0,6,0,0,0,1217.0,0,2,0,191655.4488940239,Normal
0,988,1962,952.0,51.0,0,624.0,0,1.0,0,6,5,2702,0,70.0,2.0,0,1,4,20,1,1962,9100,2006,0.0,0.0,988,1977.0,36.0,7,0,0,0,988.0,0,3,0,121683.72664672881,Normal
0,1286,1977,0.0,0.0,368,528.0,0,0.0,0,10,6,2703,0,68.0,2.0,0,2,6,90,2,1977,8927,2006,0.0,0.0,1654,1977.0,0.0,8,0,0,0,0.0,0,4,0,213177.6349992752,Normal
0,909,1968,450.0,90.0,0,294.0,0,0.0,0,5,5,2706,0,65.0,1.0,155,1,6,20,1,1968,8450,2006,270.0,0.0,909,1968.0,162.0,11,0,0,0,882.0,0,3,0,106504.87909474969,Normal
0,2151,1974,228.0,145.0,495,550.0,0,1.0,0,9,7,2711,4,100.0,2.0,100,2,4,80,1,1974,14330,2006,497.0,2.0,2646,1974.0,1023.0,1,0,0,800,1748.0,0,3,641,52401.069218639284,Normal
0,1520,1993,216.0,692.0,1306,888.0,0,1.0,0,9,8,2712,3,105.0,3.0,208,2,5,60,1,1992,11025,2006,0.0,0.0,2826,1992.0,1118.0,10,1,186,0,1334.0,0,3,177,84255.06662167609,Normal
0,1143,2004,1143.0,0.0,0,588.0,0,0.0,0,5,7,2713,1,34.0,2.0,191,1,5,120,1,2004,3628,2006,0.0,0.0,1143,2004.0,0.0,5,1,0,0,1143.0,0,1,0,214584.30710077286,Normal
0,520,2005,600.0,0.0,623,480.0,0,0.0,0,4,7,2714,0,24.0,2.0,166,2,5,160,1,2005,2544,2006,0.0,0.0,1223,2005.0,0.0,7,1,0,0,600.0,80,2,0,252532.08820018172,Normal
0,854,1998,569.0,0.0,840,434.0,0,0.0,110,6,7,2717,1,114.0,1.0,382,2,5,60,1,1997,8314,2006,0.0,0.0,1694,1997.0,0.0,11,1,0,0,569.0,0,3,0,110673.40314430743,Normal
0,1568,2002,1568.0,0.0,0,564.0,0,0.0,0,6,8,2718,1,60.0,2.0,266,2,5,20,1,2001,7180,2006,0.0,0.0,1568,2001.0,0.0,9,0,0,0,1568.0,0,3,0,106528.98710039258,Normal
0,1193,1972,191.0,144.0,0,501.0,0,1.0,0,6,5,2719,0,79.0,2.0,153,2,6,190,1,1972,13110,2006,0.0,0.0,1193,1972.0,962.0,7,0,0,0,1153.0,0,2,140,188975.72824543715,Normal
